"CView Export Data File: Version 2.0"
"Export From File: c:\users\mikehome\appdata\local\programs\python\python36-32\lipf6-ppc-bare_al_no_clean-galvcyc-5-corr.txt"
  lithium intercalation bare Al without plasma clean AL30

  Open Circuit Potential (V): -1.935
"Time (Sec)"	"E (Volts)"
12143	0.42
12144	0.42
12145	0.42
12146	0.42
12147	0.42
12148	0.42
12149	0.42
12150	0.42
12151	0.42
12152	0.42
12153	0.42
12154	0.42
12155	0.42
12156	0.42
12157	0.42
12158	0.42
12159	0.42
12160	0.42
12161	0.42
12162	0.42
12163	0.42
12164	0.42
12165	0.42
12166	0.42
12167	0.42
12168	0.42
12169	0.42
12170	0.42
12171	0.42
12172	0.42
12173	0.42
12174	0.42
12175	0.42
12176	0.42
12177	0.42
12178	0.42
12179	0.42
12180	0.42
12181	0.42
12182	0.42
12183	0.42
12184	0.42
12185	0.42
12186	0.42
12187	0.42
12188	0.42
12189	0.42
12190	0.42
12191	0.42
12192	0.42
12193	0.42
12194	0.42
12195	0.42
12196	0.42
12197	0.42
12198	0.42
12199	0.42
12200	0.42
12201	0.42
12202	0.42
12203	0.42
12204	0.42
12205	0.42
12206	0.42
12207	0.42
12208	0.42
12209	0.42
12210	0.42
12211	0.42
12212	0.42
12213	0.42
12214	0.42
12215	0.42
12216	0.42
12217	0.42
12218	0.42
12219	0.42
12220	0.42
12221	0.42
12222	0.42
12223	0.42
12224	0.42
12225	0.42
12226	0.42
12227	0.42
12228	0.42
12229	0.42
12230	0.42
12231	0.42
12232	0.42
12233	0.42
12234	0.42
12235	0.42
12236	0.42
12237	0.42
12238	0.42
12239	0.42
12240	0.42
12241	0.42
12242	0.42
12243	0.42
12244	0.42
12245	0.42
12246	0.42
12247	0.42
12248	0.42
12249	0.42
12250	0.42
12251	0.42
12252	0.42
12253	0.42
12254	0.42
12255	0.42
12256	0.42
12257	0.42
12258	0.42
12259	0.42
12260	0.42
12261	0.42
12262	0.42
12263	0.42
12264	0.42
12265	0.42
12266	0.42
12267	0.42
12268	0.42
12269	0.42
12270	0.42
12271	0.42
12272	0.42
12273	0.42
12274	0.42
12275	0.42
12276	0.42
12277	0.42
12278	0.42
12279	0.42
12280	0.42
12281	0.42
12282	0.42
12283	0.42
12284	0.42
12285	0.42
12286	0.42
12287	0.42
12288	0.42
12289	0.42
12290	0.42
12291	0.42
12292	0.42
12293	0.42
12294	0.42
12295	0.42
12296	0.42
12297	0.42
12298	0.42
12299	0.42
12300	0.42
12301	0.42
12302	0.42
12303	0.42
12304	0.42
12305	0.42
12306	0.42
12307	0.42
12308	0.42
12309	0.42
12310	0.42
12311	0.42
12312	0.42
12313	0.42
12314	0.42
12315	0.42
12316	0.42
12317	0.42
12318	0.42
12319	0.42
12320	0.42
12321	0.42
12322	0.42
12323	0.42
12324	0.42
12325	0.42
12326	0.42
12327	0.42
12328	0.42
12329	0.42
12330	0.42
12331	0.42
12332	0.42
12333	0.42
12334	0.42
12335	0.42
12336	0.42
12337	0.42
12338	0.42
12339	0.42
12340	0.42
12341	0.42
12342	0.42
12343	0.42
12344	0.42
12345	0.42
12346	0.42
12347	0.42
12348	0.42
12349	0.42
12350	0.42
12351	0.42
12352	0.42
12353	0.42
12354	0.42
12355	0.42
12356	0.42
12357	0.42
12358	0.42
12359	0.42
12360	0.42
12361	0.42
12362	0.42
12363	0.42
12364	0.42
12365	0.42
12366	0.42
12367	0.42
12368	0.42
12369	0.42
12370	0.42
12371	0.42
12372	0.42
12373	0.42
12374	0.42
12375	0.42
12376	0.42
12377	0.42
12378	0.42
12379	0.42
12380	0.42
12381	0.42
12382	0.42
12383	0.42
12384	0.42
12385	0.42
12386	0.42
12387	0.42
12388	0.42
12389	0.42
12390	0.42
12391	0.42
12392	0.42
12393	0.42
12394	0.42
12395	0.42
12396	0.42
12397	0.42
12398	0.42
12399	0.42
12400	0.42
12401	0.42
12402	0.42
12403	0.42
12404	0.42
12405	0.42
12406	0.42
12407	0.42
12408	0.42
12409	0.42
12410	0.42
12411	0.42
12412	0.42
12413	0.42
12414	0.42
12415	0.42
12416	0.42
12417	0.42
12418	0.42
12419	0.42
12420	0.42
12421	0.42
12422	0.42
12423	0.42
12424	0.42
12425	0.42
12426	0.42
12427	0.42
12428	0.42
12429	0.42
12430	0.42
12431	0.42
12432	0.42
12433	0.42
12434	0.42
12435	0.42
12436	0.42
12437	0.42
12438	0.42
12439	0.42
12440	0.42
12441	0.42
12442	0.42
12443	0.42
12444	0.42
12445	0.42
12446	0.42
12447	0.42
12448	0.42
12449	0.42
12450	0.42
12451	0.42
12452	0.42
12453	0.42
12454	0.42
12455	0.42
12456	0.42
12457	0.42
12458	0.42
12459	0.42
12460	0.42
12461	0.42
12462	0.42
12463	0.42
12464	0.42
12465	0.42
12466	0.42
12467	0.42
12468	0.42
12469	0.42
12470	0.42
12471	0.42
12472	0.42
12473	0.42
12474	0.42
12475	0.42
12476	0.42
12477	0.42
12478	0.42
12479	0.42
12480	0.42
12481	0.42
12482	0.42
12483	0.42
12484	0.42
12485	0.42
12486	0.42
12487	0.42
12488	0.42
12489	0.42
12490	0.42
12491	0.42
12492	0.42
12493	0.42
12494	0.42
12495	0.42
12496	0.42
12497	0.42
12498	0.42
12499	0.42
12500	0.42
12501	0.42
12502	0.42
12503	0.42
12504	0.42
12505	0.42
12506	0.42
12507	0.42
12508	0.42
12509	0.42
12510	0.42
12511	0.42
12512	0.42
12513	0.42
12514	0.42
12515	0.42
12516	0.42
12517	0.42
12518	0.42
12519	0.42
12520	0.42
12521	0.42
12522	0.42
12523	0.42
12524	0.42
12525	0.42
12526	0.415
12527	0.42
12528	0.42
12529	0.42
12530	0.42
12531	0.42
12532	0.42
12533	0.42
12534	0.42
12535	0.42
12536	0.42
12537	0.42
12538	0.42
12539	0.42
12540	0.42
12541	0.42
12542	0.42
12543	0.42
12544	0.415
12545	0.42
12546	0.42
12547	0.42
12548	0.42
12549	0.42
12550	0.42
12551	0.415
12552	0.42
12553	0.415
12554	0.415
12555	0.415
12556	0.415
12557	0.42
12558	0.42
12559	0.42
12560	0.42
12561	0.42
12562	0.42
12563	0.42
12564	0.42
12565	0.415
12566	0.415
12567	0.415
12568	0.415
12569	0.415
12570	0.42
12571	0.42
12572	0.415
12573	0.415
12574	0.415
12575	0.415
12576	0.42
12577	0.415
12578	0.415
12579	0.415
12580	0.42
12581	0.42
12582	0.415
12583	0.415
12584	0.42
12585	0.415
12586	0.415
12587	0.415
12588	0.415
12589	0.42
12590	0.415
12591	0.415
12592	0.415
12593	0.415
12594	0.415
12595	0.415
12596	0.415
12597	0.415
12598	0.415
12599	0.415
12600	0.415
12601	0.415
12602	0.415
12603	0.42
12604	0.42
12605	0.42
12606	0.42
12607	0.415
12608	0.42
12609	0.415
12610	0.42
12611	0.42
12612	0.415
12613	0.42
12614	0.415
12615	0.42
12616	0.415
12617	0.415
12618	0.415
12619	0.415
12620	0.42
12621	0.415
12622	0.415
12623	0.415
12624	0.415
12625	0.415
12626	0.415
12627	0.415
12628	0.415
12629	0.415
12630	0.415
12631	0.415
12632	0.415
12633	0.415
12634	0.415
12635	0.415
12636	0.415
12637	0.415
12638	0.415
12639	0.415
12640	0.415
12641	0.415
12642	0.415
12643	0.415
12644	0.415
12645	0.415
12646	0.415
12647	0.415
12648	0.415
12649	0.415
12650	0.415
12651	0.415
12652	0.415
12653	0.415
12654	0.415
12655	0.415
12656	0.415
12657	0.415
12658	0.415
12659	0.415
12660	0.415
12661	0.415
12662	0.415
12663	0.415
12664	0.415
12665	0.415
12666	0.415
12667	0.415
12668	0.415
12669	0.415
12670	0.415
12671	0.415
12672	0.415
12673	0.415
12674	0.415
12675	0.415
12676	0.415
12677	0.415
12678	0.415
12679	0.415
12680	0.415
12681	0.415
12682	0.415
12683	0.415
12684	0.415
12685	0.415
12686	0.415
12687	0.415
12688	0.415
12689	0.415
12690	0.415
12691	0.415
12692	0.415
12693	0.415
12694	0.415
12695	0.415
12696	0.415
12697	0.415
12698	0.415
12699	0.415
12700	0.415
12701	0.415
12702	0.415
12703	0.415
12704	0.415
12705	0.415
12706	0.415
12707	0.415
12708	0.415
12709	0.415
12710	0.415
12711	0.415
12712	0.415
12713	0.415
12714	0.415
12715	0.415
12716	0.415
12717	0.415
12718	0.415
12719	0.415
12720	0.415
12721	0.415
12722	0.415
12723	0.415
12724	0.415
12725	0.415
12726	0.415
12727	0.415
12728	0.415
12729	0.415
12730	0.415
12731	0.415
12732	0.415
12733	0.415
12734	0.415
12735	0.415
12736	0.415
12737	0.415
12738	0.415
12739	0.415
12740	0.415
12741	0.415
12742	0.415
12743	0.415
12744	0.415
12745	0.415
12746	0.415
12747	0.415
12748	0.415
12749	0.415
12750	0.415
12751	0.415
12752	0.415
12753	0.415
12754	0.415
12755	0.415
12756	0.415
12757	0.415
12758	0.415
12759	0.415
12760	0.415
12761	0.415
12762	0.415
12763	0.415
12764	0.415
12765	0.415
12766	0.415
12767	0.415
12768	0.415
12769	0.415
12770	0.415
12771	0.415
12772	0.415
12773	0.415
12774	0.415
12775	0.415
12776	0.415
12777	0.415
12778	0.415
12779	0.415
12780	0.415
12781	0.415
12782	0.415
12783	0.415
12784	0.415
12785	0.415
12786	0.415
12787	0.415
12788	0.415
12789	0.415
12790	0.415
12791	0.415
12792	0.415
12793	0.415
12794	0.415
12795	0.415
12796	0.415
12797	0.415
12798	0.415
12799	0.415
12800	0.415
12799	0.415
12800	0.755
12801	0.76
12802	0.76
12803	0.765
12804	0.77
12805	0.775
12806	0.78
12807	0.78
12808	0.785
12809	0.79
12810	0.79
12811	0.795
12812	0.795
12813	0.8
12814	0.8
12815	0.805
12816	0.805
12817	0.81
12818	0.81
12819	0.81
12820	0.815
12821	0.815
12822	0.815
12823	0.82
12824	0.82
12825	0.82
12826	0.825
12827	0.825
12828	0.825
12829	0.83
12830	0.83
12831	0.83
12832	0.83
12833	0.83
12834	0.835
12835	0.835
12836	0.835
12837	0.835
12838	0.84
12839	0.84
12840	0.84
12841	0.84
12842	0.84
12843	0.84
12844	0.84
12845	0.845
12846	0.845
12847	0.845
12848	0.845
12849	0.845
12850	0.845
12851	0.845
12852	0.845
12853	0.85
12854	0.85
12855	0.85
12856	0.85
12857	0.85
12858	0.85
12859	0.85
12860	0.85
12861	0.85
12862	0.85
12863	0.85
12864	0.855
12865	0.855
12866	0.855
12867	0.855
12868	0.855
12869	0.855
12870	0.855
12871	0.855
12872	0.855
12873	0.86
12874	0.86
12875	0.855
12876	0.86
12877	0.86
12878	0.86
12879	0.86
12880	0.86
12881	0.86
12882	0.86
12883	0.86
12884	0.86
12885	0.86
12886	0.86
12887	0.86
12888	0.86
12889	0.86
12890	0.86
12891	0.86
12892	0.86
12893	0.86
12894	0.86
12895	0.86
12896	0.86
12897	0.86
12898	0.86
12899	0.86
12900	0.86
12901	0.86
12902	0.86
12903	0.865
12904	0.865
12905	0.865
12906	0.865
12907	0.865
12908	0.865
12909	0.865
12910	0.865
12911	0.865
12912	0.865
12913	0.865
12914	0.865
12915	0.865
12916	0.865
12917	0.865
12918	0.865
12919	0.865
12920	0.865
12921	0.865
12922	0.865
12923	0.865
12924	0.865
12925	0.865
12926	0.865
12927	0.865
12928	0.865
12929	0.865
12930	0.87
12931	0.865
12932	0.865
12933	0.865
12934	0.865
12935	0.865
12936	0.87
12937	0.865
12938	0.87
12939	0.865
12940	0.87
12941	0.87
12942	0.87
12943	0.87
12944	0.87
12945	0.87
12946	0.87
12947	0.87
12948	0.87
12949	0.87
12950	0.87
12951	0.87
12952	0.87
12953	0.87
12954	0.87
12955	0.87
12956	0.87
12957	0.87
12958	0.87
12959	0.87
12960	0.87
12961	0.87
12962	0.87
12963	0.87
12964	0.87
12965	0.87
12966	0.87
12967	0.87
12968	0.87
12969	0.87
12970	0.87
12971	0.87
12972	0.87
12973	0.87
12974	0.87
12975	0.87
12976	0.87
12977	0.87
12978	0.87
12979	0.87
12980	0.87
12981	0.87
12982	0.87
12983	0.87
12984	0.87
12985	0.87
12986	0.87
12987	0.87
12988	0.87
12989	0.87
12990	0.87
12991	0.87
12992	0.87
12993	0.87
12994	0.87
12995	0.87
12996	0.87
12997	0.87
12998	0.87
12999	0.87
13000	0.87
13001	0.87
13002	0.87
13003	0.87
13004	0.87
13005	0.87
13006	0.87
13007	0.87
13008	0.87
13009	0.87
13010	0.87
13011	0.87
13012	0.87
13013	0.87
13014	0.87
13015	0.87
13016	0.87
13017	0.87
13018	0.87
13019	0.87
13020	0.87
13021	0.87
13022	0.87
13023	0.87
13024	0.87
13025	0.875
13026	0.87
13027	0.87
13028	0.875
13029	0.87
13030	0.87
13031	0.875
13032	0.87
13033	0.87
13034	0.875
13035	0.875
13036	0.875
13037	0.875
13038	0.875
13039	0.875
13040	0.875
13041	0.875
13042	0.875
13043	0.875
13044	0.875
13045	0.875
13046	0.875
13047	0.875
13048	0.875
13049	0.875
13050	0.875
13051	0.875
13052	0.875
13053	0.875
13054	0.875
13055	0.875
13056	0.875
13057	0.875
13058	0.875
13059	0.875
13060	0.875
13061	0.875
13062	0.875
13063	0.875
13064	0.875
13065	0.875
13066	0.875
13067	0.875
13068	0.875
13069	0.875
13070	0.875
13071	0.875
13072	0.875
13073	0.875
13074	0.875
13075	0.875
13076	0.875
13077	0.875
13078	0.875
13079	0.875
13080	0.875
13081	0.875
13082	0.875
13083	0.875
13084	0.875
13085	0.875
13086	0.875
13087	0.875
13088	0.875
13089	0.875
13090	0.875
13091	0.875
13092	0.875
13093	0.875
13094	0.875
13095	0.875
13096	0.875
13097	0.875
13098	0.875
13099	0.875
13100	0.875
13101	0.875
13102	0.875
13103	0.875
13104	0.875
13105	0.875
13106	0.875
13107	0.875
13108	0.875
13109	0.875
13110	0.875
13111	0.875
13112	0.875
13113	0.875
13114	0.875
13115	0.875
13116	0.875
13117	0.88
13118	0.875
13119	0.875
13120	0.875
13121	0.875
13122	0.875
13123	0.875
13124	0.875
13125	0.875
13126	0.875
13127	0.875
13128	0.875
13129	0.875
13130	0.875
13131	0.875
13132	0.875
13133	0.875
13134	0.875
13135	0.875
13136	0.875
13137	0.88
13138	0.875
13139	0.88
13140	0.875
13141	0.875
13142	0.875
13143	0.875
13144	0.88
13145	0.88
13146	0.88
13147	0.875
13148	0.875
13149	0.88
13150	0.88
13151	0.88
13152	0.88
13153	0.88
13154	0.88
13155	0.88
13156	0.88
13157	0.88
13158	0.88
13159	0.88
13160	0.88
13161	0.88
13162	0.88
13163	0.88
13164	0.88
13165	0.88
13166	0.88
13167	0.88
13168	0.88
13169	0.88
13170	0.88
13171	0.88
13172	0.88
13173	0.88
13174	0.88
13175	0.88
13176	0.88
13177	0.88
13178	0.88
13179	0.88
13180	0.88
13181	0.88
13182	0.88
13183	0.88
13184	0.88
13185	0.88
13186	0.88
13187	0.88
13188	0.88
13189	0.88
13190	0.88
13191	0.88
13192	0.88
13193	0.88
13194	0.88
13195	0.88
13196	0.88
13197	0.88
13198	0.88
13199	0.88
13200	0.88
13201	0.88
13202	0.88
13203	0.88
13204	0.88
13205	0.88
13206	0.88
13207	0.88
13208	0.88
13209	0.88
13210	0.88
13211	0.88
13212	0.88
13213	0.88
13214	0.88
13215	0.88
13216	0.88
13217	0.88
13218	0.88
13219	0.88
13220	0.88
13221	0.88
13222	0.88
13223	0.88
13224	0.88
13225	0.88
13226	0.88
13227	0.88
13228	0.88
13229	0.88
13230	0.88
13231	0.88
13232	0.88
13233	0.88
13234	0.88
13235	0.88
13236	0.88
13237	0.88
13238	0.88
13239	0.88
13240	0.88
13241	0.88
13242	0.88
13243	0.88
13244	0.88
13245	0.88
13246	0.88
13247	0.88
13248	0.88
13249	0.88
13250	0.88
13251	0.88
13252	0.88
13253	0.88
13254	0.88
13255	0.88
13256	0.88
13257	0.88
13258	0.88
13259	0.88
13260	0.88
13261	0.88
13262	0.88
13263	0.88
13264	0.88
13265	0.88
13266	0.88
13267	0.88
13268	0.88
13269	0.88
13270	0.88
13271	0.88
13272	0.88
13273	0.88
13274	0.88
13275	0.88
13276	0.88
13277	0.88
13278	0.88
13279	0.88
13280	0.88
13281	0.88
13282	0.885
13283	0.885
13284	0.885
13285	0.885
13286	0.885
13287	0.885
13288	0.88
13289	0.88
13290	0.885
13291	0.885
13292	0.885
13293	0.88
13294	0.885
13295	0.885
13296	0.885
13297	0.885
13298	0.885
13299	0.885
13300	0.885
13301	0.885
13302	0.885
13303	0.885
13304	0.885
13305	0.885
13306	0.885
13307	0.885
13308	0.885
13309	0.885
13310	0.885
13311	0.885
13312	0.885
13313	0.885
13314	0.885
13315	0.885
13316	0.885
13317	0.885
13318	0.885
13319	0.885
13320	0.885
13321	0.885
13322	0.885
13323	0.885
13324	0.885
13325	0.885
13326	0.885
13327	0.885
13328	0.885
13329	0.885
13330	0.885
13331	0.885
13332	0.885
13333	0.885
13334	0.885
13335	0.885
13336	0.885
13337	0.885
13338	0.885
13339	0.885
13340	0.885
13341	0.885
13342	0.885
13343	0.885
13344	0.89
13345	0.885
13346	0.89
13347	0.885
13348	0.885
13349	0.89
13350	0.89
13351	0.89
13352	0.89
13353	0.885
13354	0.89
13355	0.89
13356	0.89
13357	0.89
13358	0.89
13359	0.89
13360	0.89
13361	0.89
13362	0.89
13363	0.89
13364	0.89
13365	0.89
13366	0.89
13367	0.89
13368	0.89
13369	0.89
13370	0.89
13371	0.89
13372	0.89
13373	0.89
13374	0.89
13375	0.89
13376	0.89
13377	0.89
13378	0.89
13379	0.89
13380	0.89
13381	0.89
13382	0.89
13383	0.89
13384	0.89
13385	0.89
13386	0.89
13387	0.89
13388	0.89
13389	0.89
13390	0.89
13391	0.89
13392	0.89
13393	0.89
13394	0.89
13395	0.89
13396	0.89
13397	0.89
13398	0.89
13399	0.89
13400	0.89
13401	0.89
13402	0.89
13403	0.89
13404	0.89
13405	0.89
13406	0.89
13407	0.89
13408	0.895
13409	0.895
13410	0.895
13411	0.895
13412	0.895
13413	0.895
13414	0.895
13415	0.895
13416	0.895
13417	0.895
13418	0.895
13419	0.895
13420	0.895
13421	0.895
13422	0.895
13423	0.895
13424	0.895
13425	0.895
13426	0.895
13427	0.895
13428	0.895
13429	0.895
13430	0.895
13431	0.895
13432	0.895
13433	0.895
13434	0.895
13435	0.895
13436	0.895
13437	0.895
13438	0.895
13439	0.895
13440	0.895
13441	0.895
13442	0.895
13443	0.895
13444	0.895
13445	0.895
13446	0.9
13447	0.9
13448	0.9
13449	0.9
13450	0.9
13451	0.9
13452	0.9
13453	0.9
13454	0.9
13455	0.9
13456	0.9
13457	0.9
13458	0.9
13459	0.9
13460	0.9
13461	0.9
13462	0.9
13463	0.9
13464	0.9
13465	0.9
13466	0.9
13467	0.9
13468	0.9
13469	0.9
13470	0.9
13471	0.9
13472	0.9
13473	0.9
13474	0.9
13475	0.9
13476	0.9
13477	0.9
13478	0.9
13479	0.9
13480	0.9
13481	0.9
13482	0.9
13483	0.9
13484	0.9
13485	0.9
13486	0.9
13487	0.9
13488	0.9
13489	0.9
13490	0.9
13491	0.9
13492	0.905
13493	0.905
13494	0.905
13495	0.905
13496	0.905
13497	0.905
13498	0.905
13499	0.905
13500	0.905
13501	0.905
13502	0.905
13503	0.905
13504	0.905
13505	0.905
13506	0.905
13507	0.905
13508	0.905
13509	0.905
13510	0.905
13511	0.905
13512	0.905
13513	0.905
13514	0.905
13515	0.905
13516	0.91
13517	0.905
13518	0.905
13519	0.91
13520	0.91
13521	0.91
13522	0.91
13523	0.91
13524	0.91
13525	0.91
13526	0.91
13527	0.91
13528	0.91
13529	0.91
13530	0.91
13531	0.91
13532	0.91
13533	0.91
13534	0.91
13535	0.91
13536	0.91
13537	0.91
13538	0.91
13539	0.91
13540	0.91
13541	0.91
13542	0.915
13543	0.915
13544	0.915
13545	0.915
13546	0.915
13547	0.915
13548	0.915
13549	0.915
13550	0.915
13551	0.915
13552	0.915
13553	0.915
13554	0.915
13555	0.915
13556	0.915
13557	0.92
13558	0.92
13559	0.92
13560	0.92
13561	0.92
13562	0.92
13563	0.92
13564	0.92
13565	0.92
13566	0.92
13567	0.92
13568	0.92
13569	0.92
13570	0.92
13571	0.92
13572	0.92
13573	0.92
13574	0.925
13575	0.925
13576	0.925
13577	0.925
13578	0.925
13579	0.925
13580	0.925
13581	0.925
13582	0.925
13583	0.925
13584	0.93
13585	0.93
13586	0.93
13587	0.93
13588	0.93
13589	0.93
13590	0.93
13591	0.93
13592	0.93
13593	0.93
13594	0.93
13595	0.93
13596	0.93
13597	0.935
13598	0.935
13599	0.935
13600	0.935
13601	0.935
13602	0.935
13603	0.94
13604	0.94
13605	0.94
13606	0.94
13607	0.94
13608	0.94
13609	0.94
13610	0.94
13611	0.94
13612	0.94
13613	0.94
13614	0.945
13615	0.945
13616	0.945
13617	0.945
13618	0.945
13619	0.945
13620	0.95
13621	0.95
13622	0.95
13623	0.95
13624	0.95
13625	0.95
13626	0.955
13627	0.955
13628	0.955
13629	0.955
13630	0.955
13631	0.96
13632	0.96
13633	0.96
13634	0.96
13635	0.96
13636	0.96
13637	0.96
13638	0.965
13639	0.965
13640	0.965
13641	0.97
13642	0.97
13643	0.97
13644	0.97
13645	0.97
13646	0.975
13647	0.975
13648	0.975
13649	0.975
13650	0.98
13651	0.98
13652	0.98
13653	0.98
13654	0.98
13655	0.985
13656	0.985
13657	0.99
13658	0.99
13659	0.99
13660	0.99
13661	0.995
13662	0.995
13663	0.995
13664	1
13665	1
13666	1
13667	1.005
13668	1.005
13669	1.01
13670	1.01
13671	1.01
13672	1.015
13673	1.015
13674	1.02
13675	1.02
13676	1.02
13677	1.025
13678	1.025
13679	1.03
13680	1.03
13681	1.035
13682	1.035
13683	1.04
13684	1.04
13685	1.045
13686	1.05
13687	1.05
13688	1.055
13689	1.06
13690	1.06
13691	1.065
13692	1.07
13693	1.07
13694	1.075
13695	1.08
13696	1.085
13697	1.09
13698	1.09
13699	1.1
13700	1.1
13701	1.105
13702	1.11
13703	1.12
13704	1.12
13705	1.13
13706	1.135
13707	1.14
13708	1.15
13709	1.155
13710	1.16
13710	1.17
13711	1.18
13712	1.185
13713	1.195
13714	1.205
13715	1.215
13716	1.225
13717	1.235
13718	1.245
13719	1.255
13720	1.265
13720	1.275
13721	1.285
13722	1.295
13723	1.305
13723	1.315
13724	1.325
13725	1.335
13725	1.345
13726	1.355
13727	1.365
13727	1.375
13728	1.385
13728	1.395
13729	1.405
13729	1.415
13730	1.425
13730	1.435
13731	1.44
13731	1.45
13731	1.45
13731	1.46
13732	1.47
13732	1.48
13733	1.49
13733	1.5
13733	1.51
13734	1.52
13734	1.53
13734	1.53
13734	1.54
13735	1.54
13735	1.55
13735	1.55
13735	1.56
13736	1.57
13736	1.58
13736	1.59
13737	1.6
13737	1.61
13737	1.61
13737	1.62
13738	1.63
13738	1.64
13739	1.65
13739	1.66
13739	1.67
13740	1.68
13740	1.69
13740	1.7
13741	1.71
13741	1.72
13741	1.72
13741	1.73
13742	1.74
13742	1.75
13742	1.76
13743	1.77
13743	1.78
13743	1.79
13744	1.8
13744	1.8
13744	1.81
13744	1.82
13745	1.83
13745	1.84
13745	1.85
13746	1.86
13746	1.87
13747	1.885
13747	1.896
13747	1.908
13748	1.919
13748	1.931
13749	1.942
13749	1.954
13749	1.965
13750	1.976
13750	1.988
13751	1.999
13751	2.011
13751	2.022
13752	2.034
13752	2.045
13752	2.051
13753	2.058
13753	2.069
13753	2.08
13754	2.092
13754	2.104
13755	2.116
13755	2.128
13755	2.139
13756	2.151
13756	2.162
13757	2.173
13757	2.185
13757	2.196
13758	2.208
13758	2.218
13759	2.23
13759	2.241
13759	2.252
13760	2.264
13760	2.276
13761	2.288
13761	2.301
13761	2.307
13761	2.314
13762	2.326
13762	2.332
13762	2.339
13762	2.345
13763	2.352
13763	2.359
13763	2.366
13763	2.373
13763	2.38
13764	2.387
13764	2.394
13764	2.401
13764	2.408
13764	2.416
13765	2.423
13765	2.43
13765	2.438
13765	2.446
13765	2.453
13766	2.461
13766	2.468
13766	2.476
13766	2.484
13766	2.492
13767	2.5
13767	2.508
13767	2.516
13767	2.524
13767	2.533
13768	2.541
13768	2.55
13768	2.558
13768	2.567
13768	2.576
13769	2.585
13769	2.594
13769	2.602
13769	2.612
13769	2.621
13770	2.63
13770	2.639
13770	2.649
13770	2.658
13770	2.668
13771	2.677
13771	2.687
13771	2.696
13771	2.706
13771	2.716
13772	2.725
13772	2.735
13772	2.745
13772	2.755
13772	2.765
13773	2.775
13773	0.595
13773	0.575
13773	0.555
13773	0.54
13774	0.52
13774	0.505
13774	0.49
13774	0.47
13774	0.46
13775	0.445
13775	0.43
13775	0.42
13775	0.41
13775	0.4
13776	0.39
13776	0.385
13776	0.375
13776	0.37
13776	0.36
13777	0.355
13777	0.345
13777	0.335
13778	0.325
13778	0.32
13778	0.31
13778	0.3
13779	0.3
13779	0.29
13779	0.29
13779	0.28
13780	0.27
13780	0.26
13781	0.25
13781	0.24
13782	0.23
13782	0.22
13783	0.21
13784	0.2
13785	0.2
13786	0.2
13787	0.205
13788	0.215
13788	0.225
13789	0.235
13790	0.245
13791	0.255
13791	0.265
13792	0.275
13793	0.285
13794	0.29
13795	0.3
13796	0.3
13797	0.31
13798	0.31
13799	0.32
13800	0.32
13801	0.325
13802	0.33
13803	0.33
13804	0.335
13805	0.34
13806	0.34
13807	0.34
13808	0.345
13809	0.345
13810	0.345
13811	0.35
13812	0.35
13813	0.35
13814	0.355
13815	0.355
13816	0.355
13817	0.36
13818	0.36
13819	0.36
13820	0.36
13821	0.36
13822	0.36
13823	0.365
13824	0.365
13825	0.365
13826	0.365
13827	0.365
13828	0.37
13829	0.37
13830	0.37
13831	0.37
13832	0.37
13833	0.37
13834	0.375
13835	0.375
13836	0.375
13837	0.375
13838	0.375
13839	0.375
13840	0.375
13841	0.375
13842	0.375
13843	0.38
13844	0.38
13845	0.38
13846	0.38
13847	0.38
13848	0.38
13849	0.38
13850	0.38
13851	0.38
13852	0.38
13853	0.38
13854	0.38
13855	0.38
13856	0.38
13857	0.38
13858	0.385
13859	0.385
13860	0.385
13861	0.385
13862	0.385
13863	0.385
13864	0.385
13865	0.385
13866	0.385
13867	0.385
13868	0.385
13869	0.385
13870	0.385
13871	0.385
13872	0.39
13873	0.39
13874	0.39
13875	0.39
13876	0.39
13877	0.39
13878	0.39
13879	0.39
13880	0.39
13881	0.39
13882	0.39
13883	0.39
13884	0.39
13885	0.39
13886	0.39
13887	0.39
13888	0.39
13889	0.39
13890	0.39
13891	0.39
13892	0.39
13893	0.395
13894	0.395
13895	0.395
13896	0.395
13897	0.395
13898	0.395
13899	0.395
13900	0.395
13901	0.395
13902	0.395
13903	0.395
13904	0.395
13905	0.395
13906	0.395
13907	0.395
13908	0.395
13909	0.395
13910	0.395
13911	0.395
13912	0.395
13913	0.395
13914	0.395
13915	0.4
13916	0.4
13917	0.4
13918	0.4
13919	0.4
13920	0.4
13921	0.4
13922	0.4
13923	0.4
13924	0.4
13925	0.4
13926	0.4
13927	0.4
13928	0.4
13929	0.4
13930	0.4
13931	0.4
13932	0.4
13933	0.4
13934	0.4
13935	0.4
13936	0.4
13937	0.4
13938	0.4
13939	0.4
13940	0.4
13941	0.4
13942	0.4
13943	0.4
13944	0.4
13945	0.4
13946	0.4
13947	0.4
13948	0.4
13949	0.4
13950	0.4
13951	0.4
13952	0.4
13953	0.4
13954	0.4
13955	0.4
13956	0.405
13957	0.4
13958	0.4
13959	0.405
13960	0.405
13961	0.405
13962	0.4
13963	0.405
13964	0.405
13965	0.405
13966	0.405
13967	0.405
13968	0.405
13969	0.405
13970	0.405
13971	0.405
13972	0.405
13973	0.405
13974	0.405
13975	0.405
13976	0.405
13977	0.405
13978	0.405
13979	0.405
13980	0.405
